anpassungsfähig	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähige	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigem	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigen	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähiger	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigere	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigerem	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigeren	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigerer	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigeres	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähiges	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigst	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigste	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigstem	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigsten	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigster	anpassungsfähig	AD	positive	0.0799/-/-	L
anpassungsfähigstes	anpassungsfähig	AD	positive	0.0799/-/-	L
anregen	anregen	VV	positive	0/1/0	D
anregend	anregend	AD	positive	-/-/-	D
anreicher	anreichern	VV	positive	0.0040/-/-	L
anreichere	anreichern	VV	positive	0.0040/-/-	L
anreicheren	anreichern	VV	positive	0.0040/-/-	L
anreichern	anreichern	VV	positive	0.0040/-/-	L
anreicherst	anreichern	VV	positive	0.0040/-/-	L
anreichert	anreichern	VV	positive	0.0040/-/-	L
anreicherte	anreichern	VV	positive	0.0040/-/-	L
anreicherten	anreichern	VV	positive	0.0040/-/-	L
anreichertest	anreichern	VV	positive	0.0040/-/-	L
anreichertet	anreichern	VV	positive	0.0040/-/-	L
ans	ans	AP	positive	0.545455/0.136364/0.318182	D
anschaulich	anschaulich	AD	positive	0/1/0	D
ansehnlich	ansehnlich	AD	positive	0.0931/-/-	L
ansehnliche	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlichem	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlichen	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlicher	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlichere	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlicherem	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlicheren	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlicherer	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlicheres	ansehnlich	AD	positive	0.0931/-/-	L
ansehnliches	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlichst	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlichste	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlichstem	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlichsten	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlichster	ansehnlich	AD	positive	0.0931/-/-	L
ansehnlichstes	ansehnlich	AD	positive	0.0931/-/-	L
ansprechbar	ansprechbar	AD	positive	0/0.5/0.5	D
ansprechen	ansprechen	VV	positive	0.454545/0.272727/0.272727	D
ansprechend	ansprechend	AD	positive	0.3382/-/-	L
ansprechende	ansprechend	AD	positive	0.3382/-/-	L
ansprechendem	ansprechend	AD	positive	0.3382/-/-	L
ansprechenden	ansprechend	AD	positive	0.3382/-/-	L
ansprechender	ansprechend	AD	positive	0.3382/-/-	L
ansprechendere	ansprechend	AD	positive	0.3382/-/-	L
ansprechenderem	ansprechend	AD	positive	0.3382/-/-	L
ansprechenderen	ansprechend	AD	positive	0.3382/-/-	L
ansprechenderer	ansprechend	AD	positive	0.3382/-/-	L
ansprechenderes	ansprechend	AD	positive	0.3382/-/-	L
ansprechendes	ansprechend	AD	positive	0.3382/-/-	L
ansprechendst	ansprechend	AD	positive	0.3382/-/-	L
ansprechendste	ansprechend	AD	positive	0.3382/-/-	L
ansprechendstem	ansprechend	AD	positive	0.3382/-/-	L
ansprechendsten	ansprechend	AD	positive	0.3382/-/-	L
ansprechendster	ansprechend	AD	positive	0.3382/-/-	L
ansprechendstes	ansprechend	AD	positive	0.3382/-/-	L
anspruchsvoll	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvolle	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollem	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollen	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvoller	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollere	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollerem	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvolleren	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollerer	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvolleres	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvolles	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollst	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollste	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollstem	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollsten	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollster	anspruchsvoll	AD	positive	0.2216/-/-	L
anspruchsvollstes	anspruchsvoll	AD	positive	0.2216/-/-	L
anstand	anstehen	VV	positive	0.5/0.5/0	D
ansteigen	ansteigen	VV	positive	0.0040/-/-	L
ansteigend	ansteigend	AD	positive	-/-/-	D
anstellig	anstellig	AD	positive	-/-/-	D
ansteuern	ansteuern	VV	positive	-/-/-	D
anstreben	anstreben	VV	positive	0/0/1	D
anständig	anständig	AD	positive	0.0977/-/-	L
anständige	anständig	AD	positive	0.0977/-/-	L
anständigem	anständig	AD	positive	0.0977/-/-	L
anständigen	anständig	AD	positive	0.0977/-/-	L
anständiger	anständig	AD	positive	0.0977/-/-	L
anständigere	anständig	AD	positive	0.0977/-/-	L
anständigerem	anständig	AD	positive	0.0977/-/-	L
anständigeren	anständig	AD	positive	0.0977/-/-	L
anständigerer	anständig	AD	positive	0.0977/-/-	L
anständigeres	anständig	AD	positive	0.0977/-/-	L
anständiges	anständig	AD	positive	0.0977/-/-	L
anständigst	anständig	AD	positive	0.0977/-/-	L
anständigste	anständig	AD	positive	0.0977/-/-	L
anständigstem	anständig	AD	positive	0.0977/-/-	L
anständigsten	anständig	AD	positive	0.0977/-/-	L
anständigster	anständig	AD	positive	0.0977/-/-	L
anständigstes	anständig	AD	positive	0.0977/-/-	L
anteilig	anteilig	AD	positive	0.0040/-/-	L
anteilige	anteilig	AD	positive	0.0040/-/-	L
anteiligem	anteilig	AD	positive	0.0040/-/-	L
anteiligen	anteilig	AD	positive	0.0040/-/-	L
anteiliger	anteilig	AD	positive	0.0040/-/-	L
anteiligere	anteilig	AD	positive	0.0040/-/-	L
anteiligerem	anteilig	AD	positive	0.0040/-/-	L
anteiligeren	anteilig	AD	positive	0.0040/-/-	L
anteiligerer	anteilig	AD	positive	0.0040/-/-	L
anteiligeres	anteilig	AD	positive	0.0040/-/-	L
anteiliges	anteilig	AD	positive	0.0040/-/-	L
anteiligst	anteilig	AD	positive	0.0040/-/-	L
anteiligste	anteilig	AD	positive	0.0040/-/-	L
anteiligstem	anteilig	AD	positive	0.0040/-/-	L
anteiligsten	anteilig	AD	positive	0.0040/-/-	L
anteiligster	anteilig	AD	positive	0.0040/-/-	L
anteiligstes	anteilig	AD	positive	0.0040/-/-	L
anteilnehmend	anteilnehmend	AD	positive	-/-/-	D
anvertrau	anvertrauen	VV	positive	0.0040/-/-	L
anvertraue	anvertrauen	VV	positive	0.0040/-/-	L
anvertrauen	anvertrauen	VV	positive	0.0040/-/-	L
anvertrauest	anvertrauen	VV	positive	0.0040/-/-	L
anvertrauet	anvertrauen	VV	positive	0.0040/-/-	L
anvertraust	anvertrauen	VV	positive	0.0040/-/-	L
anvertraut	anvertrauen	VV	positive	0.0040/-/-	L
anvertraute	anvertrauen	VV	positive	0.0040/-/-	L
anvertrauten	anvertrauen	VV	positive	0.0040/-/-	L
anvertrautest	anvertrauen	VV	positive	0.0040/-/-	L
anvertrautet	anvertrauen	VV	positive	0.0040/-/-	L
anwendbar	anwendbar	AD	positive	-/-/-	D
anziehen	anziehen	VV	positive	0.0040/-/-	L
anziehend	anziehend	AD	positive	-/-/-	D
apart	apart	AD	positive	-/-/-	D
appetitlich	appetitlich	AD	positive	0/0.333333/0.666667	D
applaudier	applaudieren	VV	positive	0.0040/-/-	L
applaudiere	applaudieren	VV	positive	0.0040/-/-	L
applaudieren	applaudieren	VV	positive	0.0040/-/-	L
applaudierest	applaudieren	VV	positive	0.0040/-/-	L
applaudieret	applaudieren	VV	positive	0.0040/-/-	L
applaudierst	applaudieren	VV	positive	0.0040/-/-	L
applaudiert	applaudieren	VV	positive	0.0040/-/-	L
applaudierte	applaudieren	VV	positive	0.0040/-/-	L
applaudierten	applaudieren	VV	positive	0.0040/-/-	L
applaudiertest	applaudieren	VV	positive	0.0040/-/-	L
applaudiertet	applaudieren	VV	positive	0.0040/-/-	L
approbieren	approbieren	VV	positive	-/-/-	D
approbiert	approbieren	VV	positive	-/-/-	D
approbierte	approbiert	VV	positive	-/-/-	D
arbeitete	arbeiten	VV	positive	0.397727/0.375/0.227273	D
arbeitsam	arbeitsam	AD	positive	-/-/-	D
aristokratisch	aristokratisch	AD	positive	-/-/-	D
artig	artig	AD	positive	0.225/-/-	L
artige	artig	AD	positive	0.225/-/-	L
artigem	artig	AD	positive	0.225/-/-	L
artigen	artig	AD	positive	0.225/-/-	L
artiger	artig	AD	positive	0.225/-/-	L
artigere	artig	AD	positive	0.225/-/-	L
artigerem	artig	AD	positive	0.225/-/-	L
artigeren	artig	AD	positive	0.225/-/-	L
artigerer	artig	AD	positive	0.225/-/-	L
artigeres	artig	AD	positive	0.225/-/-	L
artiges	artig	AD	positive	0.225/-/-	L
artigst	artig	AD	positive	0.225/-/-	L
artigste	artig	AD	positive	0.225/-/-	L
artigstem	artig	AD	positive	0.225/-/-	L
artigsten	artig	AD	positive	0.225/-/-	L
artigster	artig	AD	positive	0.225/-/-	L
artigstes	artig	AD	positive	0.225/-/-	L
artikulieren	artikulieren	VV	positive	-/-/-	D
astrein	astrein	AD	positive	0.5/0.5/0	D
atemberaubend	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubende	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubendem	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubenden	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubender	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubendere	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubenderem	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubenderen	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubenderer	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubenderes	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubendes	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubendst	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubendste	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubendstem	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubendsten	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubendster	atemberaubend	AD	positive	0.3261/-/-	L
atemberaubendstes	atemberaubend	AD	positive	0.3261/-/-	L
atemraubend	atemraubend	AD	positive	-/-/-	D
attraktiv	attraktiv	AD	positive	0.2162/-/-	L
attraktive	attraktiv	AD	positive	0.2162/-/-	L
attraktivem	attraktiv	AD	positive	0.2162/-/-	L
attraktiven	attraktiv	AD	positive	0.2162/-/-	L
attraktiver	attraktiv	AD	positive	0.2162/-/-	L
attraktivere	attraktiv	AD	positive	0.2162/-/-	L
attraktiverem	attraktiv	AD	positive	0.2162/-/-	L
attraktiveren	attraktiv	AD	positive	0.2162/-/-	L
attraktiverer	attraktiv	AD	positive	0.2162/-/-	L
attraktiveres	attraktiv	AD	positive	0.2162/-/-	L
attraktives	attraktiv	AD	positive	0.2162/-/-	L
attraktivst	attraktiv	AD	positive	0.2162/-/-	L
attraktivste	attraktiv	AD	positive	0.2162/-/-	L
attraktivstem	attraktiv	AD	positive	0.2162/-/-	L
attraktivsten	attraktiv	AD	positive	0.2162/-/-	L
attraktivster	attraktiv	AD	positive	0.2162/-/-	L
attraktivstes	attraktiv	AD	positive	0.2162/-/-	L
aufarbeiten	aufarbeiten	VV	positive	0/0/1	D
aufbauen	aufbauen	VV	positive	0.459459/0.432432/0.108108	D
aufbauend	aufbauend	AD	positive	-/-/-	D
aufbereit	aufbereiten	VV	positive	0.0040/-/-	L
aufbereite	aufbereiten	VV	positive	0.0040/-/-	L
aufbereiten	aufbereiten	VV	positive	0.0040/-/-	L
aufbereitest	aufbereiten	VV	positive	0.0040/-/-	L
aufbereitet	aufbereiten	VV	positive	0.0040/-/-	L
aufbereitete	aufbereiten	VV	positive	0.0040/-/-	L
aufbereiteten	aufbereiten	VV	positive	0.0040/-/-	L
aufbereitetest	aufbereiten	VV	positive	0.0040/-/-	L
aufbereitetet	aufbereiten	VV	positive	0.0040/-/-	L
aufbereitte	aufbereiten	VV	positive	0.0040/-/-	L
aufbereitten	aufbereiten	VV	positive	0.0040/-/-	L
aufbereittest	aufbereiten	VV	positive	0.0040/-/-	L
aufbereittet	aufbereiten	VV	positive	0.0040/-/-	L
aufbesser	aufbessern	VV	positive	0.0040/-/-	L
aufbessere	aufbessern	VV	positive	0.0040/-/-	L
aufbesseren	aufbessern	VV	positive	0.0040/-/-	L
aufbessern	aufbessern	VV	positive	0.0040/-/-	L
aufbesserst	aufbessern	VV	positive	0.0040/-/-	L
aufbessert	aufbessern	VV	positive	0.0040/-/-	L
aufbesserte	aufbessern	VV	positive	0.0040/-/-	L
aufbesserten	aufbessern	VV	positive	0.0040/-/-	L
aufbessertest	aufbessern	VV	positive	0.0040/-/-	L
aufbessertet	aufbessern	VV	positive	0.0040/-/-	L
aufblühen	aufblühen	VV	positive	0.0845/-/-	L
auferstehen	auferstehen	VV	positive	0.0040/-/-	L
auffallenderweise	auffallenderweise	AD	positive	-/-/-	D
auffrischen	auffrischen	VV	positive	0/0/1	D
auffrischend	auffrischend	AD	positive	-/-/-	D
aufgebessert	aufbessern	VV	positive	0.0040/-/-	L
aufgekratzt	aufkratzen	VV	positive	-/-/-	D
aufgelegt	auflegen	VV	positive	0.166667/0.333333/0.5	D
aufgelockert	auflockern	VV	positive	0/1/0	D
aufgemuntert	aufmuntern	VV	positive	0.0040/-/-	L
aufgeräumt	aufräumen	VV	positive	0/0.5/0.5	D
aufgeschlossen	aufschließen	VV	positive	-/-/-	D
aufgestockt	aufstocken	VV	positive	0.0040/-/-	L
aufgeständert	aufständern	VV	positive	-/-/-	D
aufgeweckt	aufwecken	VV	positive	0.2/0.6/0.2	D
aufgewertet	aufwerten	VV	positive	0.0040/-/-	L
aufheitern	aufheitern	VV	positive	-/-/-	D
aufhellen	aufhellen	VV	positive	-/-/-	D
aufkeimend	aufkeimend	AD	positive	-/-/-	D
aufklären	aufklären	VV	positive	1/0/0	D
aufklärerisch	aufklärerisch	AD	positive	-/-/-	D
aufmerksam	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksame	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamem	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamen	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamer	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamere	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamerem	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksameren	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamerer	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksameres	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksames	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamst	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamste	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamstem	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamsten	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamster	aufmerksam	AD	positive	0.0040/-/-	L
aufmerksamstes	aufmerksam	AD	positive	0.0040/-/-	L
aufmunter	aufmuntern	VV	positive	0.0040/-/-	L
aufmuntere	aufmuntern	VV	positive	0.0040/-/-	L
aufmunteren	aufmuntern	VV	positive	0.0040/-/-	L
aufmuntern	aufmuntern	VV	positive	0.0040/-/-	L
aufmunternd	aufmunternd	AD	positive	0.0040/-/-	L
aufmunterst	aufmuntern	VV	positive	0.0040/-/-	L
aufmuntert	aufmuntern	VV	positive	0.0040/-/-	L
aufmunterte	aufmuntern	VV	positive	0.0040/-/-	L
aufmunterten	aufmuntern	VV	positive	0.0040/-/-	L
aufmuntertest	aufmuntern	VV	positive	0.0040/-/-	L
aufmuntertet	aufmuntern	VV	positive	0.0040/-/-	L
aufnahmebereit	aufnahmebereit	AD	positive	-/-/-	D
aufnahmefähig	aufnahmefähig	AD	positive	-/-/-	D
aufrecht	aufrecht	AD	positive	0.0040/-/-	L
aufrechte	aufrecht	AD	positive	0.0040/-/-	L
aufrechtem	aufrecht	AD	positive	0.0040/-/-	L
aufrechten	aufrecht	AD	positive	0.0040/-/-	L
aufrechter	aufrecht	AD	positive	0.0040/-/-	L
aufrechtere	aufrecht	AD	positive	0.0040/-/-	L
aufrechterem	aufrecht	AD	positive	0.0040/-/-	L
aufrechteren	aufrecht	AD	positive	0.0040/-/-	L
aufrechterer	aufrecht	AD	positive	0.0040/-/-	L
aufrechteres	aufrecht	AD	positive	0.0040/-/-	L
aufrechterhalten	aufrechterhalte	VV	positive	-/-/-	D
aufrechtes	aufrecht	AD	positive	0.0040/-/-	L
aufrechtest	aufrecht	AD	positive	0.0040/-/-	L
aufrechteste	aufrecht	AD	positive	0.0040/-/-	L
aufrechtestem	aufrecht	AD	positive	0.0040/-/-	L
aufrechtesten	aufrecht	AD	positive	0.0040/-/-	L
aufrechtester	aufrecht	AD	positive	0.0040/-/-	L
aufrechtestes	aufrecht	AD	positive	0.0040/-/-	L
aufrechtzuerhalten	aufrechterhalten	VV	positive	-/-/-	D
aufregend	aufregend	AD	positive	0/0/1	D
aufreizend	aufreizend	AD	positive	-/-/-	D
aufrichtig	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtige	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigem	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigen	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtiger	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigere	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigerem	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigeren	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigerer	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigeres	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtiges	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigst	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigste	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigstem	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigsten	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigster	aufrichtig	AD	positive	0.0040/-/-	L
aufrichtigstes	aufrichtig	AD	positive	0.0040/-/-	L
aufriegeln	aufriegeln	VV	positive	-/-/-	D
aufrütteln	aufrütteln	VV	positive	-/-/-	D
aufschlussreich	aufschlußreich	AD	positive	-/-/-	D
aufschwingen	aufschwingen	VV	positive	0.0040/-/-	L
aufsehenerregend	aufsehenerregend	AD	positive	-/-/-	D
aufsteigen	aufsteigen	VV	positive	0.0040/-/-	L
aufstieg	aufsteigen	VV	positive	0/0.5/0.5	D
aufstock	aufstocken	VV	positive	0.0040/-/-	L
aufstocke	aufstocken	VV	positive	0.0040/-/-	L
aufstocken	aufstocken	VV	positive	0.0040/-/-	L
aufstockest	aufstocken	VV	positive	0.0040/-/-	L
aufstocket	aufstocken	VV	positive	0.0040/-/-	L
aufstockst	aufstocken	VV	positive	0.0040/-/-	L
aufstockt	aufstocken	VV	positive	0.0040/-/-	L
aufstockte	aufstocken	VV	positive	0.0040/-/-	L
aufstockten	aufstocken	VV	positive	0.0040/-/-	L
aufstocktest	aufstocken	VV	positive	0.0040/-/-	L
aufstocktet	aufstocken	VV	positive	0.0040/-/-	L
auftreiben	auftreiben	VV	positive	0.0040/-/-	L
auftrieb	auftreiben	VV	positive	0/0/1	D
aufwendig	aufwendig	AD	positive	0.0040/-/-	L
aufwendige	aufwendig	AD	positive	0.0040/-/-	L
aufwendigem	aufwendig	AD	positive	0.0040/-/-	L
aufwendigen	aufwendig	AD	positive	0.0040/-/-	L
aufwendiger	aufwendig	AD	positive	0.0040/-/-	L
aufwendigere	aufwendig	AD	positive	0.0040/-/-	L
aufwendigerem	aufwendig	AD	positive	0.0040/-/-	L
aufwendigeren	aufwendig	AD	positive	0.0040/-/-	L
aufwendigerer	aufwendig	AD	positive	0.0040/-/-	L
aufwendigeres	aufwendig	AD	positive	0.0040/-/-	L
aufwendiges	aufwendig	AD	positive	0.0040/-/-	L
aufwendigst	aufwendig	AD	positive	0.0040/-/-	L
aufwendigste	aufwendig	AD	positive	0.0040/-/-	L
aufwendigstem	aufwendig	AD	positive	0.0040/-/-	L
aufwendigsten	aufwendig	AD	positive	0.0040/-/-	L
aufwendigster	aufwendig	AD	positive	0.0040/-/-	L
aufwendigstes	aufwendig	AD	positive	0.0040/-/-	L
aufwert	aufwerten	VV	positive	0.0040/-/-	L
aufwerte	aufwerten	VV	positive	0.0040/-/-	L
aufwerten	aufwerten	VV	positive	0.0040/-/-	L
aufwertest	aufwerten	VV	positive	0.0040/-/-	L
aufwertet	aufwerten	VV	positive	0.0040/-/-	L
aufwertete	aufwerten	VV	positive	0.0040/-/-	L
aufwerteten	aufwerten	VV	positive	0.0040/-/-	L
aufwertetest	aufwerten	VV	positive	0.0040/-/-	L
aufwertetet	aufwerten	VV	positive	0.0040/-/-	L
aufwertte	aufwerten	VV	positive	0.0040/-/-	L
aufwertten	aufwerten	VV	positive	0.0040/-/-	L
aufwerttest	aufwerten	VV	positive	0.0040/-/-	L
aufwerttet	aufwerten	VV	positive	0.0040/-/-	L
aufwärts	aufwärts	AD	positive	0.0040/-/-	L
aufziehen	aufziehen	VV	positive	0.2/0.6/0.2	D
ausbalanciert	ausbalancieren	VV	positive	-/-/-	D
ausbau	ausbauen	VV	positive	0.0040/-/-	L
ausbaue	ausbauen	VV	positive	0.0040/-/-	L
ausbauen	ausbauen	VV	positive	0.0040/-/-	L
ausbauest	ausbauen	VV	positive	0.0040/-/-	L
ausbauet	ausbauen	VV	positive	0.0040/-/-	L
ausbaust	ausbauen	VV	positive	0.0040/-/-	L
ausbaut	ausbauen	VV	positive	0.0040/-/-	L
ausbaute	ausbauen	VV	positive	0.0040/-/-	L
ausbauten	ausbauen	VV	positive	0.0040/-/-	L
ausbautest	ausbauen	VV	positive	0.0040/-/-	L
ausbautet	ausbauen	VV	positive	0.0040/-/-	L
ausbild	ausbilden	VV	positive	0.0040/-/-	L
ausbilde	ausbilden	VV	positive	0.0040/-/-	L
ausbilden	ausbilden	VV	positive	0.0040/-/-	L
ausbildest	ausbilden	VV	positive	0.0040/-/-	L
ausbildet	ausbilden	VV	positive	0.0040/-/-	L
ausbildete	ausbilden	VV	positive	0.0040/-/-	L
ausbildeten	ausbilden	VV	positive	0.0040/-/-	L
ausbildetest	ausbilden	VV	positive	0.0040/-/-	L
ausbildetet	ausbilden	VV	positive	0.0040/-/-	L
ausbildte	ausbilden	VV	positive	0.0040/-/-	L
ausbildten	ausbilden	VV	positive	0.0040/-/-	L
ausbildtest	ausbilden	VV	positive	0.0040/-/-	L
ausbildtet	ausbilden	VV	positive	0.0040/-/-	L
ausdauer	ausdauern	VV	positive	0.0040/-/-	L
ausdauere	ausdauern	VV	positive	0.0040/-/-	L
ausdaueren	ausdauern	VV	positive	0.0040/-/-	L
ausdauern	ausdauern	VV	positive	0.0040/-/-	L
ausdauernd	ausdauernd	AD	positive	1/0/0	D
ausdauerst	ausdauern	VV	positive	0.0040/-/-	L
ausdauert	ausdauern	VV	positive	0.0040/-/-	L
ausdauerte	ausdauern	VV	positive	0.0040/-/-	L
ausdauerten	ausdauern	VV	positive	0.0040/-/-	L
ausdauertest	ausdauern	VV	positive	0.0040/-/-	L
ausdauertet	ausdauern	VV	positive	0.0040/-/-	L
ausdehnend	ausdehnend	AD	positive	-/-/-	D
ausdehnungsfähig	ausdehnungsfähig	VV	positive	-/-/-	D
ausdrucksfähig	ausdrucksfähig	AD	positive	-/-/-	D
ausdrucksstark	ausdrucksstark	AD	positive	0.5/0/0.5	D
ausdrucksvoll	ausdrucksvoll	AD	positive	-/-/-	D
auserlesen	auserlesen	AD	positive	-/-/-	D
ausersehen	ausersehen	VV	positive	-/-/-	D
ausführbar	ausführbar	AD	positive	-/-/-	D
ausführen	ausführen	VV	positive	0.636364/0.272727/0.0909091	D
ausführlich	ausführlich	AD	positive	0.0040/-/-	L
ausführliche	ausführlich	AD	positive	0.0040/-/-	L
ausführlichem	ausführlich	AD	positive	0.0040/-/-	L
ausführlichen	ausführlich	AD	positive	0.0040/-/-	L
ausführlicher	ausführlich	AD	positive	0.0040/-/-	L
ausführlichere	ausführlich	AD	positive	0.0040/-/-	L
ausführlicherem	ausführlich	AD	positive	0.0040/-/-	L
ausführlicheren	ausführlich	AD	positive	0.0040/-/-	L
ausführlicherer	ausführlich	AD	positive	0.0040/-/-	L
ausführlicheres	ausführlich	AD	positive	0.0040/-/-	L
ausführliches	ausführlich	AD	positive	0.0040/-/-	L
ausführlichst	ausführlich	AD	positive	0.0040/-/-	L
ausführlichste	ausführlich	AD	positive	0.0040/-/-	L
ausführlichstem	ausführlich	AD	positive	0.0040/-/-	L
ausführlichsten	ausführlich	AD	positive	0.0040/-/-	L
ausführlichster	ausführlich	AD	positive	0.0040/-/-	L
ausführlichstes	ausführlich	AD	positive	0.0040/-/-	L
ausgebaut	ausbauen	VV	positive	0.0040/-/-	L
ausgebildet	ausbilden	VV	positive	0.0040/-/-	L
ausgebreitet	ausbreiten	VV	positive	-/-/-	D
ausgedauert	ausdauern	VV	positive	0.0040/-/-	L
ausgedörrt	ausdörren	VV	positive	-/-/-	D
ausgeflippt	ausgeflippt	AD	positive	0.0756/-/-	L
ausgeglichen	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichene	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenem	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenen	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichener	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenere	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenerem	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglicheneren	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenerer	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglicheneres	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenes	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenst	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenste	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenstem	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichensten	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenster	ausgeglichen	AD	positive	0.0987/-/-	L
ausgeglichenstes	ausgeglichen	AD	positive	0.0987/-/-	L
